,daterep,day,month,year,cases,deaths,countriesandterritories,geoid,countryterritorycode,popdata2019,continentexp,cumulative_number_for_14_days_of_covid_19_cases_per_100000
5631,2020-03-06,6,3,2020,12,0,Canada,CA,CAN,37411038.0,America,0.09622828
5632,2020-03-05,5,3,2020,3,0,Canada,CA,CAN,37411038.0,America,0.0668252
5633,2020-03-04,4,3,2020,3,0,Canada,CA,CAN,37411038.0,America,0.05880617
5634,2020-03-03,3,3,2020,3,0,Canada,CA,CAN,37411038.0,America,0.05078715
5635,2020-03-02,2,3,2020,4,0,Canada,CA,CAN,37411038.0,America,0.04276813
5636,2020-03-01,1,3,2020,4,0,Canada,CA,CAN,37411038.0,America,0.03207609
5637,2020-02-29,29,2,2020,2,0,Canada,CA,CAN,37411038.0,America,0.02138406
5638,2020-02-28,28,2,2020,2,0,Canada,CA,CAN,37411038.0,America,0.01871106
5639,2020-02-27,27,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.01336504
5640,2020-02-26,26,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5641,2020-02-25,25,2,2020,2,0,Canada,CA,CAN,37411038.0,America,0.01069203
5642,2020-02-24,24,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00534602
5643,2020-02-23,23,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00534602
5644,2020-02-22,22,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00534602
5645,2020-02-21,21,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.00534602
5646,2020-02-20,20,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00801902
5647,2020-02-19,19,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00801902
5648,2020-02-18,18,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5649,2020-02-17,17,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5650,2020-02-16,16,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5651,2020-02-15,15,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.01069203
5652,2020-02-14,14,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5653,2020-02-13,13,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5654,2020-02-12,12,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5655,2020-02-11,11,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01336504
5656,2020-02-10,10,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01603805
5657,2020-02-09,9,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01603805
5658,2020-02-08,8,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01871106
5659,2020-02-07,7,2,2020,2,0,Canada,CA,CAN,37411038.0,America,0.01871106
5660,2020-02-06,6,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01336504
5661,2020-02-05,5,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.01336504
5662,2020-02-04,4,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5663,2020-02-03,3,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5664,2020-02-02,2,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
5665,2020-02-01,1,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.01069203
5666,2020-01-31,31,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00801902
5667,2020-01-30,30,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00801902
5668,2020-01-29,29,1,2020,1,0,Canada,CA,CAN,37411038.0,America,0.00801902
5669,2020-01-28,28,1,2020,1,0,Canada,CA,CAN,37411038.0,America,0.00534602
5670,2020-01-27,27,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00267301
5671,2020-01-26,26,1,2020,1,0,Canada,CA,CAN,37411038.0,America,0.00267301
5672,2020-01-25,25,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5673,2020-01-24,24,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5674,2020-01-23,23,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5675,2020-01-22,22,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5676,2020-01-21,21,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5677,2020-01-20,20,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5678,2020-01-19,19,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5679,2020-01-18,18,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5680,2020-01-17,17,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5681,2020-01-16,16,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5682,2020-01-15,15,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5683,2020-01-14,14,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5684,2020-01-13,13,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
5685,2020-01-12,12,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5686,2020-01-11,11,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5687,2020-01-10,10,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5688,2020-01-09,9,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5689,2020-01-08,8,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5690,2020-01-07,7,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5691,2020-01-06,6,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5692,2020-01-05,5,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5693,2020-01-04,4,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5694,2020-01-03,3,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5695,2020-01-02,2,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5696,2020-01-01,1,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
5697,2019-12-31,31,12,2019,0,0,Canada,CA,CAN,37411038.0,America,
5698,2020-07-29,29,7,2020,26,0,Cape_Verde,CV,CPV,549936.0,Africa,104.37578191
5699,2020-07-28,28,7,2020,21,0,Cape_Verde,CV,CPV,549936.0,Africa,110.19464083
5700,2020-07-27,27,7,2020,49,0,Cape_Verde,CV,CPV,549936.0,Africa,110.74015885
5701,2020-07-26,26,7,2020,38,0,Cape_Verde,CV,CPV,549936.0,Africa,121.28684065
5702,2020-07-25,25,7,2020,30,1,Cape_Verde,CV,CPV,549936.0,Africa,121.28684065
5703,2020-07-24,24,7,2020,36,0,Cape_Verde,CV,CPV,549936.0,Africa,115.83166041
5704,2020-07-23,23,7,2020,47,0,Cape_Verde,CV,CPV,549936.0,Africa,111.28567688
5705,2020-07-22,22,7,2020,36,0,Cape_Verde,CV,CPV,549936.0,Africa,110.55831951
5706,2020-07-21,21,7,2020,28,0,Cape_Verde,CV,CPV,549936.0,Africa,110.55831951
5707,2020-07-20,20,7,2020,29,0,Cape_Verde,CV,CPV,549936.0,Africa,107.64889005
5708,2020-07-19,19,7,2020,75,1,Cape_Verde,CV,CPV,549936.0,Africa,108.01256874
5709,2020-07-18,18,7,2020,45,1,Cape_Verde,CV,CPV,549936.0,Africa,101.28451311
5710,2020-07-17,17,7,2020,57,0,Cape_Verde,CV,CPV,549936.0,Africa,107.83072939
5711,2020-07-16,16,7,2020,57,0,Cape_Verde,CV,CPV,549936.0,Africa,103.64842454
5712,2020-07-15,15,7,2020,58,0,Cape_Verde,CV,CPV,549936.0,Africa,100.55715574
5713,2020-07-14,14,7,2020,24,0,Cape_Verde,CV,CPV,549936.0,Africa,101.28451311
5714,2020-07-13,13,7,2020,107,0,Cape_Verde,CV,CPV,549936.0,Africa,98.73876233
5715,2020-07-12,12,7,2020,38,0,Cape_Verde,CV,CPV,549936.0,Africa,90.91967065
5716,2020-07-11,11,7,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,95.64749353
5717,2020-07-10,10,7,2020,11,1,Cape_Verde,CV,CPV,549936.0,Africa,100.01163772
5718,2020-07-09,9,7,2020,43,0,Cape_Verde,CV,CPV,549936.0,Africa,98.73876233
5719,2020-07-08,8,7,2020,36,1,Cape_Verde,CV,CPV,549936.0,Africa,94.01093945
5720,2020-07-07,7,7,2020,12,0,Cape_Verde,CV,CPV,549936.0,Africa,94.37461814
5721,2020-07-06,6,7,2020,31,1,Cape_Verde,CV,CPV,549936.0,Africa,102.01187047
5722,2020-07-05,5,7,2020,38,1,Cape_Verde,CV,CPV,549936.0,Africa,101.28451311
5723,2020-07-04,4,7,2020,81,0,Cape_Verde,CV,CPV,549936.0,Africa,97.10220826
5724,2020-07-03,3,7,2020,34,0,Cape_Verde,CV,CPV,549936.0,Africa,86.91920514
5725,2020-07-02,2,7,2020,40,0,Cape_Verde,CV,CPV,549936.0,Africa,86.37368712
5726,2020-07-01,1,7,2020,62,3,Cape_Verde,CV,CPV,549936.0,Africa,81.10034622
5727,2020-06-30,30,6,2020,10,0,Cape_Verde,CV,CPV,549936.0,Africa,73.64493323
5728,2020-06-29,29,6,2020,64,0,Cape_Verde,CV,CPV,549936.0,Africa,73.64493323
5729,2020-06-28,28,6,2020,64,2,Cape_Verde,CV,CPV,549936.0,Africa,66.37135958
5730,2020-06-27,27,6,2020,24,2,Cape_Verde,CV,CPV,549936.0,Africa,60.00698263
5731,2020-06-26,26,6,2020,4,0,Cape_Verde,CV,CPV,549936.0,Africa,62.91641209
5732,2020-06-25,25,6,2020,17,0,Cape_Verde,CV,CPV,549936.0,Africa,69.82630706
5733,2020-06-24,24,6,2020,38,0,Cape_Verde,CV,CPV,549936.0,Africa,72.1902185
5734,2020-06-23,23,6,2020,54,0,Cape_Verde,CV,CPV,549936.0,Africa,68.55343167
5735,2020-06-22,22,6,2020,27,0,Cape_Verde,CV,CPV,549936.0,Africa,61.09801868
5736,2020-06-21,21,6,2020,15,0,Cape_Verde,CV,CPV,549936.0,Africa,58.37042856
5737,2020-06-20,20,6,2020,25,1,Cape_Verde,CV,CPV,549936.0,Africa,56.73387449
5738,2020-06-19,19,6,2020,31,0,Cape_Verde,CV,CPV,549936.0,Africa,58.37042856
5739,2020-06-18,18,6,2020,11,0,Cape_Verde,CV,CPV,549936.0,Africa,57.27939251
5740,2020-06-17,17,6,2020,21,0,Cape_Verde,CV,CPV,549936.0,Africa,57.27939251
5741,2020-06-16,16,6,2020,10,1,Cape_Verde,CV,CPV,549936.0,Africa,54.91548107
5742,2020-06-15,15,6,2020,24,0,Cape_Verde,CV,CPV,549936.0,Africa,57.27939251
5743,2020-06-14,14,6,2020,29,0,Cape_Verde,CV,CPV,549936.0,Africa,55.4609991
5744,2020-06-13,13,6,2020,40,0,Cape_Verde,CV,CPV,549936.0,Africa,53.09708766
5745,2020-06-12,12,6,2020,42,1,Cape_Verde,CV,CPV,549936.0,Africa,48.55110413
5746,2020-06-11,11,6,2020,30,0,Cape_Verde,CV,CPV,549936.0,Africa,40.91385179
5747,2020-06-10,10,6,2020,18,0,Cape_Verde,CV,CPV,549936.0,Africa,35.45867155
5748,2020-06-09,9,6,2020,13,0,Cape_Verde,CV,CPV,549936.0,Africa,32.18556341
5749,2020-06-08,8,6,2020,12,0,Cape_Verde,CV,CPV,549936.0,Africa,31.64004539
5750,2020-06-07,7,6,2020,6,0,Cape_Verde,CV,CPV,549936.0,Africa,31.09452736
5751,2020-06-06,6,6,2020,34,0,Cape_Verde,CV,CPV,549936.0,Africa,31.64004539
5752,2020-06-05,5,6,2020,25,0,Cape_Verde,CV,CPV,549936.0,Africa,26.54854383
5753,2020-06-04,4,6,2020,11,0,Cape_Verde,CV,CPV,549936.0,Africa,23.27543569
5754,2020-06-03,3,6,2020,8,1,Cape_Verde,CV,CPV,549936.0,Africa,23.82095371
5755,2020-06-02,2,6,2020,23,0,Cape_Verde,CV,CPV,549936.0,Africa,23.63911437
5756,2020-06-01,1,6,2020,14,0,Cape_Verde,CV,CPV,549936.0,Africa,19.45680952
5757,2020-05-31,31,5,2020,16,0,Cape_Verde,CV,CPV,549936.0,Africa,16.91105874
5758,2020-05-30,30,5,2020,15,0,Cape_Verde,CV,CPV,549936.0,Africa,14.36530796
5759,2020-05-29,29,5,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,13.6379506
5760,2020-05-28,28,5,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,18.36577347
5761,2020-05-27,27,5,2020,0,1,Cape_Verde,CV,CPV,549936.0,Africa,21.82072096
5762,2020-05-26,26,5,2020,10,0,Cape_Verde,CV,CPV,549936.0,Africa,23.63911437
5763,2020-05-25,25,5,2020,9,0,Cape_Verde,CV,CPV,549936.0,Africa,24.36647173
5764,2020-05-24,24,5,2020,9,0,Cape_Verde,CV,CPV,549936.0,Africa,24.54831108
5765,2020-05-23,23,5,2020,6,0,Cape_Verde,CV,CPV,549936.0,Africa,24.00279305
5766,2020-05-22,22,5,2020,7,0,Cape_Verde,CV,CPV,549936.0,Africa,25.093829100000004
5767,2020-05-21,21,5,2020,14,0,Cape_Verde,CV,CPV,549936.0,Africa,28.73061593
5768,2020-05-20,20,5,2020,7,0,Cape_Verde,CV,CPV,549936.0,Africa,27.09406185
5769,2020-05-19,19,5,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,27.82141922
5770,2020-05-18,18,5,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,29.63981263
5771,2020-05-17,17,5,2020,2,1,Cape_Verde,CV,CPV,549936.0,Africa,32.00372407
5772,2020-05-16,16,5,2020,11,0,Cape_Verde,CV,CPV,549936.0,Africa,36.91338628
5773,2020-05-15,15,5,2020,26,0,Cape_Verde,CV,CPV,549936.0,Africa,35.27683221
5774,2020-05-14,14,5,2020,19,0,Cape_Verde,CV,CPV,549936.0,Africa,32.00372407
5775,2020-05-13,13,5,2020,10,0,Cape_Verde,CV,CPV,549936.0,Africa,28.54877658
5776,2020-05-12,12,5,2020,14,0,Cape_Verde,CV,CPV,549936.0,Africa,27.45774054
5777,2020-05-11,11,5,2020,10,0,Cape_Verde,CV,CPV,549936.0,Africa,25.45750778
5778,2020-05-10,10,5,2020,6,0,Cape_Verde,CV,CPV,549936.0,Africa,26.54854383
5779,2020-05-09,9,5,2020,12,0,Cape_Verde,CV,CPV,549936.0,Africa,25.82118647
5780,2020-05-08,8,5,2020,27,0,Cape_Verde,CV,CPV,549936.0,Africa,24.73015042
5781,2020-05-07,7,5,2020,5,0,Cape_Verde,CV,CPV,549936.0,Africa,21.45704227
5782,2020-05-06,6,5,2020,11,0,Cape_Verde,CV,CPV,549936.0,Africa,21.63888162
5783,2020-05-05,5,5,2020,10,0,Cape_Verde,CV,CPV,549936.0,Africa,19.63864886
5784,2020-05-04,4,5,2020,13,0,Cape_Verde,CV,CPV,549936.0,Africa,18.9112915
5785,2020-05-03,3,5,2020,29,0,Cape_Verde,CV,CPV,549936.0,Africa,17.09289808
5786,2020-05-02,2,5,2020,2,1,Cape_Verde,CV,CPV,549936.0,Africa,12.18323587
5787,2020-05-01,1,5,2020,8,0,Cape_Verde,CV,CPV,549936.0,Africa,12.00139653
5788,2020-04-30,30,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,10.546681800000002
5789,2020-04-29,29,4,2020,4,0,Cape_Verde,CV,CPV,549936.0,Africa,18.54761281
5790,2020-04-28,28,4,2020,3,0,Cape_Verde,CV,CPV,549936.0,Africa,18.00209479
5791,2020-04-27,27,4,2020,16,0,Cape_Verde,CV,CPV,549936.0,Africa,17.45657677
5792,2020-04-26,26,4,2020,2,0,Cape_Verde,CV,CPV,549936.0,Africa,14.91082599
5793,2020-04-25,25,4,2020,6,0,Cape_Verde,CV,CPV,549936.0,Africa,14.72898665
5794,2020-04-24,24,4,2020,9,0,Cape_Verde,CV,CPV,549936.0,Africa,13.6379506
5795,2020-04-23,23,4,2020,6,0,Cape_Verde,CV,CPV,549936.0,Africa,12.00139653
5796,2020-04-22,22,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,10.91036048
5797,2020-04-21,21,4,2020,6,0,Cape_Verde,CV,CPV,549936.0,Africa,10.91036048
5798,2020-04-20,20,4,2020,3,0,Cape_Verde,CV,CPV,549936.0,Africa,9.81932443
5799,2020-04-19,19,4,2020,2,0,Cape_Verde,CV,CPV,549936.0,Africa,9.27380641
5800,2020-04-18,18,4,2020,1,0,Cape_Verde,CV,CPV,549936.0,Africa,9.09196707
5801,2020-04-17,17,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,8.91012772
5802,2020-04-16,16,4,2020,44,0,Cape_Verde,CV,CPV,549936.0,Africa,8.91012772
5803,2020-04-15,15,4,2020,1,0,Cape_Verde,CV,CPV,549936.0,Africa,0.90919671
5804,2020-04-14,14,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,0.90919671
5805,2020-04-13,13,4,2020,2,0,Cape_Verde,CV,CPV,549936.0,Africa,0.90919671
5806,2020-04-12,12,4,2020,1,0,Cape_Verde,CV,CPV,549936.0,Africa,0.54551802
5807,2020-04-11,11,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,0.36367868
5808,2020-04-10,10,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,0.36367868
5809,2020-04-09,9,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,0.54551802
5810,2020-04-08,8,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,0.72735737
5811,2020-04-07,7,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,0.72735737
5812,2020-04-06,6,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,0.72735737
5813,2020-04-05,5,4,2020,1,0,Cape_Verde,CV,CPV,549936.0,Africa,0.72735737
5814,2020-04-04,4,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,0.72735737
5815,2020-04-03,3,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,1.09103605
5816,2020-04-02,2,4,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,
5817,2020-04-01,1,4,2020,1,0,Cape_Verde,CV,CPV,549936.0,Africa,
5818,2020-03-31,31,3,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,
5819,2020-03-30,30,3,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,
5820,2020-03-29,29,3,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,
5821,2020-03-28,28,3,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,
5822,2020-03-27,27,3,2020,1,0,Cape_Verde,CV,CPV,549936.0,Africa,
5823,2020-03-26,26,3,2020,1,0,Cape_Verde,CV,CPV,549936.0,Africa,
5824,2020-03-25,25,3,2020,0,1,Cape_Verde,CV,CPV,549936.0,Africa,
5825,2020-03-24,24,3,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,
5826,2020-03-23,23,3,2020,0,0,Cape_Verde,CV,CPV,549936.0,Africa,
5827,2020-03-22,22,3,2020,1,0,Cape_Verde,CV,CPV,549936.0,Africa,
5828,2020-03-21,21,3,2020,2,0,Cape_Verde,CV,CPV,549936.0,Africa,
5829,2020-03-10,10,3,2020,-9,1,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5830,2020-03-02,2,3,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5831,2020-03-01,1,3,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5832,2020-02-29,29,2,2020,0,2,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5833,2020-02-28,28,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5834,2020-02-27,27,2,2020,14,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5835,2020-02-26,26,2,2020,0,1,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5836,2020-02-25,25,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5837,2020-02-24,24,2,2020,57,1,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5838,2020-02-23,23,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5839,2020-02-22,22,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5840,2020-02-21,21,2,2020,13,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5841,2020-02-20,20,2,2020,79,2,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5842,2020-02-19,19,2,2020,88,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5843,2020-02-18,18,2,2020,99,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5844,2020-02-17,17,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5845,2020-02-16,16,2,2020,134,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5846,2020-02-15,15,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5847,2020-02-14,14,2,2020,47,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5848,2020-02-13,13,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5849,2020-02-12,12,2,2020,39,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5850,2020-02-11,11,2,2020,65,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5851,2020-02-10,10,2,2020,6,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5852,2020-02-09,9,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5853,2020-02-08,8,2,2020,3,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5854,2020-02-07,7,2,2020,41,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5855,2020-02-06,6,2,2020,10,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5856,2020-02-05,5,2,2020,10,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5857,2020-02-04,4,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5858,2020-02-03,3,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5859,2020-02-02,2,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5860,2020-02-01,1,2,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5861,2020-01-31,31,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5862,2020-01-30,30,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5863,2020-01-29,29,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5864,2020-01-28,28,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5865,2020-01-27,27,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5866,2020-01-26,26,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5867,2020-01-25,25,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5868,2020-01-24,24,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5869,2020-01-23,23,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5870,2020-01-22,22,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5871,2020-01-21,21,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5872,2020-01-20,20,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5873,2020-01-19,19,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5874,2020-01-18,18,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5875,2020-01-17,17,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5876,2020-01-16,16,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5877,2020-01-15,15,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5878,2020-01-14,14,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5879,2020-01-13,13,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5880,2020-01-12,12,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5881,2020-01-11,11,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5882,2020-01-10,10,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5883,2020-01-09,9,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5884,2020-01-08,8,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5885,2020-01-07,7,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5886,2020-01-06,6,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5887,2020-01-05,5,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5888,2020-01-04,4,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5889,2020-01-03,3,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5890,2020-01-02,2,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5891,2020-01-01,1,1,2020,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5892,2019-12-31,31,12,2019,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,,,Other,
5893,2020-07-29,29,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,0.0
5894,2020-07-28,28,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5895,2020-07-27,27,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5896,2020-07-26,26,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5897,2020-07-25,25,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5898,2020-07-24,24,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5899,2020-07-23,23,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5900,2020-07-22,22,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5901,2020-07-21,21,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5902,2020-07-20,20,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5903,2020-07-19,19,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5904,2020-07-18,18,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5905,2020-07-17,17,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5906,2020-07-16,16,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5907,2020-07-15,15,7,2020,2,0,Cayman_Islands,KY,CYM,64948.0,America,4.61907988
5908,2020-07-14,14,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,3.07938659
5909,2020-07-13,13,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,7.69846647
5910,2020-07-12,12,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,7.69846647
5911,2020-07-11,11,7,2020,0,0,Cayman_Islands,KY,CYM,64948.0,America,7.69846647
